,"市盈率PE(TTM)
[单位] 倍",,,,,,,,,
时间,全指公用,全指能源,全指材料,全指工业,全指可选,全指消费,全指医药,全指金融,全指信息,全指电信
2012/2/16,23.1572,12.6954,21.426,16.6432,18.9557,30.6317,27.7285,8.5825,41.0286,36.4428
2012/2/15,22.7865,12.8054,21.5165,16.7135,19.0071,30.8677,27.8824,8.6073,41.1753,36.1259
2012/2/14,22.5268,12.7354,21.2,16.4266,18.7625,30.6007,27.6131,8.5626,40.3791,35.2326
2012/2/13,22.5965,12.738,21.2566,16.4807,18.7714,30.6159,27.5431,8.611,40.7178,35.4731
2012/2/10,22.5023,12.7827,21.1329,16.3834,18.5952,30.2194,27.1354,8.6671,39.7941,35.2044
2012/2/9,22.6437,12.7884,21.0509,16.295,18.609,30.0984,27.0861,8.6887,39.7794,35.1212
2012/2/8,22.66,12.7942,21.0516,16.2353,18.5366,29.9155,26.7845,8.6759,39.52,35.2257
2012/2/7,22.2253,12.5091,20.2164,15.8477,18.0947,29.3021,26.1411,8.4989,38.4855,34.4054
2012/2/6,22.6809,12.7076,20.5728,16.1386,18.3528,29.7197,26.6296,8.6447,39.5939,34.7236
2012/2/3,22.6655,12.6818,20.4453,16.1036,18.2959,29.3235,26.4055,8.6882,39.2957,34.4933
2012/2/2,22.5833,12.671,20.233,15.9354,18.0305,29.0975,25.9794,8.6182,38.2968,34.0479
2012/2/1,22.3594,12.5148,19.7886,15.659,17.7065,28.789,25.6195,8.3918,37.4819,33.3863
2012/1/31,22.5013,12.603,20.1929,15.8106,17.8364,28.7799,25.603,8.4915,37.6587,33.6802
2012/1/30,22.3163,12.5215,20.2296,15.7878,17.865,28.5736,25.6553,8.4648,37.6659,33.9725
2012/1/20,22.6024,12.7012,20.3716,15.9779,18.052,28.8759,25.8685,8.6417,37.6245,34.516
2012/1/19,22.4713,12.6502,20.2826,15.7559,17.8128,28.1025,24.9279,8.5514,37.1698,33.9155
2012/1/18,22.2899,12.5462,19.8625,15.5837,17.5954,27.6761,24.5926,8.421,36.8732,34.4009
2012/1/17,22.67,12.7593,20.0123,15.8311,17.9584,28.6928,25.4092,8.5094,38.3971,35.3922
2012/1/16,21.7286,12.28,18.6115,14.9996,17.0789,27.6637,24.3736,8.2849,36.5275,34.0167
2012/1/13,22.2821,12.4447,19.0922,15.3526,17.5265,28.9342,25.3581,8.3508,38.0915,34.8142
2012/1/12,22.8151,12.4401,19.5897,15.8165,18.1576,29.5708,26.3619,8.3932,39.7814,36.2605
2012/1/11,22.782,12.4637,19.5692,15.8645,18.2106,30.0365,26.3945,8.395,39.9625,36.6854
2012/1/10,22.8226,12.6384,19.5394,15.9009,18.2782,30.168,26.2849,8.4249,39.6324,36.5761
2012/1/9,22.4001,12.387,18.6501,15.2649,17.6249,29.0308,25.3885,8.2917,38.1761,35.198
2012/1/6,21.8575,11.9736,17.8078,14.7126,16.9836,28.408,24.6305,8.1359,36.7169,34.0502
2012/1/5,21.7106,11.832,17.5768,14.673,16.9839,28.2664,24.7144,8.0785,36.4242,34.1134
2012/1/4,22.1783,11.8525,18.1056,15.0457,17.445,29.0775,25.8279,8.0554,38.362,35.4181
2011/12/30,22.9097,11.9162,19.004,15.1411,17.147,30.2993,26.0805,8.1293,39.5036,36.223
2011/12/29,22.6261,11.8556,18.637,14.9413,16.5703,29.7548,25.7394,8.0329,38.7349,35.8797
2011/12/28,22.5677,11.8078,18.716,14.9218,16.4413,29.5166,25.6906,8.0375,38.7179,35.4201
2011/12/27,22.597,11.719,18.6576,14.9749,16.4912,29.6845,25.9662,8.0147,38.9674,35.7085
2011/12/26,22.9263,11.795,19.1026,15.2235,16.8953,30.5984,26.5978,8.0357,40.2077,36.4899
2011/12/23,23.1699,11.9062,19.1049,15.3686,17.0142,31.1104,26.9405,8.0756,40.5317,36.5637
2011/12/22,22.7022,11.7877,18.8676,15.2108,16.8544,31.0137,26.9037,8.0312,40.3553,36.1202
2011/12/21,22.7922,11.7422,19.0305,15.2974,16.999,31.1247,27.0744,8.0349,40.6234,36.4741
2011/12/20,23.1044,11.7894,19.504,15.6062,17.2923,31.6671,27.5397,8.0973,41.6379,36.9308
2011/12/19,23.2095,11.7554,19.5049,15.6916,17.38,31.7531,27.6048,8.115,42.1032,36.6654
2011/12/16,23.0996,11.8057,19.6555,15.7328,17.2233,31.907,27.5189,8.148,41.5638,36.3357
2011/12/15,22.7675,11.6068,19.1652,15.3381,16.7136,31.2848,26.9427,8.015,40.2498,35.6353
2011/12/14,22.6876,11.8759,20.0364,15.8137,16.9748,31.6932,27.4543,8.1298,40.8201,36.742
2011/12/13,22.4537,11.9072,20.4346,16.0729,17.2401,31.9602,27.8166,8.1813,41.6005,37.1549
2011/12/12,22.8006,12.0352,21.2096,16.5293,17.6889,32.6583,28.6313,8.2674,42.9583,38.159
2011/12/9,22.8534,12.1967,21.438,16.7097,17.9457,33.0284,28.9959,8.3337,43.5032,38.5165
2011/12/8,22.6948,12.26,21.7086,16.8307,18.1628,33.6194,29.2732,8.3456,44.0609,38.6302
2011/12/7,22.6987,12.2964,21.7365,16.8469,18.1365,33.788,29.4091,8.3464,43.6978,38.4281
2011/12/6,22.6604,12.2652,21.709,16.791,18.0622,33.7064,29.3453,8.3317,43.5092,37.9208
2011/12/5,22.606,12.2032,21.7669,16.8193,18.0481,34.0003,29.3791,8.4005,43.2906,37.9537
2011/12/2,23.2636,12.2399,22.381,17.1946,18.5533,34.9933,30.3233,8.3717,44.9431,39.0805
2011/12/1,24.0639,12.3428,22.7097,17.4529,18.9225,35.3774,30.7556,8.4132,45.9424,39.7884
2011/11/30,23.9597,12.0988,22.1323,17.1089,18.5755,35.0183,30.0671,8.1687,45.2585,39.1998
2011/11/29,24.651,12.518,23.169,17.8299,19.3645,35.6567,30.9478,8.3552,47.4272,40.7924
2011/11/28,24.3528,12.3726,22.7753,17.5451,19.0865,35.5447,30.4561,8.2721,46.5994,40.2651
2011/11/25,24.2372,12.3051,22.7648,17.5786,19.1036,35.2079,30.1723,8.2749,46.7446,40.6472
2011/11/24,24.441,12.3701,22.862,17.7215,19.2353,35.0577,30.4018,8.3624,47.2055,40.9085
2011/11/23,24.6203,12.3755,22.9793,17.7652,19.2775,34.9886,30.1448,8.3033,47.0505,41.0896
2011/11/22,24.5111,12.5081,23.2089,17.8808,19.4084,34.7812,30.2515,8.3459,47.3392,41.1837
2011/11/21,24.1285,12.5463,23.3304,17.9524,19.5121,34.2739,30.4047,8.3519,47.3587,41.1067
2011/11/18,24.2269,12.5898,23.2598,17.9311,19.5079,34.1009,30.3876,8.3671,47.4598,40.9135
2011/11/17,24.9179,12.8363,23.988,18.3706,19.9909,34.7137,31.0648,8.4709,49.2795,41.7025
2011/11/16,24.7959,12.829,24.0811,18.4357,20.0347,34.6894,31.0258,8.4836,49.3124,41.6219
2011/11/15,25.5668,13.1971,24.7784,18.9517,20.5437,35.3596,31.7532,8.6796,50.3271,42.6535
2011/11/14,25.0865,13.2041,24.732,18.8491,20.4856,35.4903,31.5889,8.728,49.9163,42.3296
2011/11/11,24.5301,12.9435,24.1714,18.4557,20.0113,34.8749,30.9324,8.5781,48.7264,41.2117
2011/11/10,24.4835,12.9045,24.2325,18.5167,19.9983,34.9969,30.9387,8.5566,48.784,41.37
2011/11/9,24.6846,13.1232,24.6595,18.8087,20.3973,35.3005,31.0255,8.7518,49.2422,41.7788
2011/11/8,24.6101,13.0591,24.4114,18.5796,20.1207,34.8575,30.6244,8.6866,48.0307,41.6184
2011/11/7,24.3631,12.9264,24.6313,18.7615,20.363,35.1272,31.0031,8.6848,48.8101,42.3612
2011/11/4,24.4451,12.9609,24.7135,18.9231,20.5518,35.2208,31.0551,8.7863,49.1865,42.4375
2011/11/3,24.3062,12.7949,24.4455,18.7818,20.4674,34.6185,30.9905,8.7359,49.011,42.0297
2011/11/2,24.5236,12.7972,24.2004,18.6499,20.4072,34.5545,30.6951,8.7561,48.5356,42.106
2011/11/1,24.1302,12.6841,24.0024,18.3627,20.0183,34.0456,30.0177,8.6446,46.782,40.7198
2011/10/31,24.0718,12.6992,24.1066,18.3564,20.0104,33.9197,29.8335,8.6298,46.6601,40.2879
2011/10/28,22.3102,12.914,24.4931,18.5481,20.0106,34.9208,29.6235,8.7606,44.8377,40.318
2011/10/27,21.9995,12.7181,24.128,17.8072,19.6502,34.507,29.5806,8.826,44.4005,39.9285
2011/10/26,21.3112,12.7078,24.7086,17.487,19.9705,34.7198,29.5805,8.8807,44.3718,40.2707
2011/10/25,20.2458,12.6779,25.1152,17.2852,19.6014,34.5227,29.4183,8.8527,43.8542,39.3846
2011/10/24,20.3013,12.4879,24.5805,17.0006,19.0783,34.4307,30.1394,8.744,42.1588,38.5311
2011/10/21,20.0257,12.2123,24.0329,16.5876,18.6843,33.6945,29.6668,8.5418,41.5979,37.1332
2011/10/20,20.0824,12.3388,24.625,16.7852,18.9412,33.763,29.7622,8.5096,42.6557,37.725
2011/10/19,20.4555,12.5053,25.4052,17.2822,19.4946,34.8951,30.6057,8.6362,43.9802,38.726
2011/10/18,20.494,12.4946,25.6009,17.3608,19.6611,34.8881,30.4903,8.6659,44.3171,39.0776
2011/10/17,21.1103,12.8071,26.6719,17.8576,20.2104,36.0918,31.4069,8.7806,45.5286,40.2686
2011/10/14,21.075,12.7543,26.7033,17.849,20.1,35.536,31.4243,8.7301,45.2218,39.868
2011/10/13,21.1566,12.7968,26.8556,17.9542,20.1862,35.732,31.6414,8.717,45.5026,40.1574
2011/10/12,20.9559,12.7217,26.4473,17.7418,19.9418,35.3277,31.2781,8.6952,44.8096,39.7663
2011/10/11,20.4316,12.4014,25.5648,17.1226,19.2298,34.3139,30.3526,8.4392,44.5156,38.4264
2011/10/10,20.3628,12.601,25.5698,17.1132,19.3571,34.6324,30.4807,8.3035,44.9893,39.0411
2011/9/30,20.4344,12.6933,25.683,17.2418,19.591,34.9571,30.4939,8.3133,44.1023,39.4282
2011/9/29,20.4425,12.7004,25.7052,17.348,19.6506,34.7415,30.48,8.3233,44.1611,39.7804
2011/9/28,20.7813,12.6727,26.5552,17.6995,20.0967,35.2647,31.2412,8.3419,45.5551,40.7091
2011/9/27,21.0996,12.6778,26.9387,17.9323,20.3787,35.7502,31.6529,8.4177,46.3496,41.0078
2011/9/26,20.9316,12.5229,26.7585,17.8175,20.1309,35.5987,31.6165,8.3394,46.4152,40.4705
2011/9/23,21.1698,12.5728,27.2541,18.0847,20.3927,36.3707,32.2001,8.5467,47.1031,41.2271
2011/9/22,21.2842,12.5514,27.573,18.1866,20.5727,36.9129,32.485,8.5734,47.3928,41.4533
2011/9/21,21.7925,12.8722,28.4704,18.7591,21.1377,37.8782,33.4625,8.814,48.6633,42.4081
2011/9/20,21.2392,12.5058,27.5664,18.1444,20.5242,37.0451,32.6398,8.6532,47.325,41.1669
2011/9/19,21.1704,12.4424,27.4005,18.0708,20.4564,37.107,32.56,8.6198,47.1254,41.0878
2011/9/16,21.5848,12.6877,27.9868,18.4426,20.8207,37.5087,33.0593,8.7648,48.26,41.3894
2011/9/15,21.6985,12.656,27.9331,18.4654,20.8311,37.3263,33.0718,8.7349,48.3381,41.2766
2011/9/14,21.6978,12.7245,27.9815,18.4628,20.7823,37.2326,33.0744,8.7771,48.2474,40.6517
2011/9/13,21.5395,12.6324,27.7264,18.2723,20.6135,37.3405,32.8381,8.7737,47.7292,39.9788
2011/9/9,21.6672,12.7435,28.196,18.5682,20.9221,37.9559,33.4677,8.8296,48.5789,40.202
2011/9/8,21.6811,12.7411,28.3455,18.6354,21.0811,38.025,33.7902,8.7946,48.9226,40.3772
2011/9/7,21.7605,12.7942,28.6685,18.8434,21.2985,38.3276,33.823,8.828,49.3029,40.6937
2011/9/6,21.3632,12.5872,27.9542,18.4781,20.8315,37.4904,33.2083,8.6922,48.1116,39.835
2011/9/5,21.4092,12.5563,28.1549,18.602,21.1012,38.0428,33.5338,8.7039,48.5352,40.2992
2011/9/2,21.8803,12.8714,28.9633,19.0344,21.5243,38.628,34.3003,8.8191,49.8643,41.4504
2011/9/1,22.128,13.0307,29.2757,19.278,21.7416,39.0667,34.6557,8.905,50.2397,41.8512
2011/8/31,22.2765,13.0923,29.4913,19.4186,21.8376,39.6462,34.9621,8.9095,50.5357,41.5036
2011/8/30,22.5975,13.1037,29.0491,19.5788,22.0331,39.8995,35.2604,8.8742,50.925,41.9484
2011/8/29,22.8826,13.1199,29.3395,19.7719,22.0238,40.1507,35.5888,8.8876,50.7963,42.3324
2011/8/26,23.1881,13.2401,30.1153,19.9493,22.4506,40.0716,35.5287,9.0873,51.5119,42.7766
2011/8/25,23.2715,13.1364,30.4733,19.644,22.4371,39.9407,35.9874,9.3566,51.423,42.2714
2011/8/24,22.8506,12.7156,29.72,19.0051,22.0165,39.4215,35.5942,9.1269,50.7329,42.5812
2011/8/23,22.9444,12.7661,29.9274,19.1803,22.0829,39.3267,35.5899,9.1867,50.5184,42.4955
2011/8/22,22.5456,12.5823,29.0844,18.8626,21.7546,39.2738,35.3388,9.0588,49.5553,41.7234
2011/8/19,22.5315,12.7221,29.4879,19.0323,21.9825,40.2184,35.7679,9.2223,50.0032,41.8597
2011/8/18,23.1444,12.8792,29.9066,19.3433,22.1804,40.0908,35.817,9.3515,50.4076,42.5323
2011/8/17,23.4505,13.176,30.5274,19.6992,22.5486,40.6704,36.4517,9.491,51.7897,43.133
2011/8/16,23.4959,13.2519,30.9088,19.7369,22.6522,40.7584,36.6605,9.5123,52.1532,43.3817
2011/8/15,23.6262,13.3117,32,20.051,22.9347,41.7363,37.132,9.6029,53.1134,43.5552
2011/8/12,23.4032,13.1974,31.6132,19.78,22.6761,41.9698,36.7868,9.4415,52.2385,43.064
2011/8/11,23.1914,13.1468,31.6534,19.5551,22.5228,41.6061,36.3542,9.461,51.3562,42.6651
2011/8/10,22.9105,13.0319,31.3679,19.3015,22.1326,40.4984,35.3882,9.3507,50.6164,42.2047
2011/8/9,22.5751,12.924,31.4596,19.1182,21.8649,39.68,34.9564,9.3015,49.7233,42.0522
2011/8/8,22.9223,13.0329,31.8939,19.1823,21.9448,39.6105,35.0583,9.2697,49.6932,42.3949
2011/8/5,24.1491,13.6041,33.4674,20.207,22.9218,41.2156,36.5741,9.5135,52.7998,44.3765
2011/8/4,24.7707,13.9693,34.2835,20.6474,23.3504,41.6886,37.0561,9.6771,53.7673,45.4052
2011/8/3,24.713,13.9536,34.1896,20.5431,23.2411,41.5523,37.0839,9.69,53.8457,45.4608
2011/8/2,24.7333,13.9725,34.0586,20.5836,23.2388,41.0756,36.9797,9.6931,53.4676,45.6172
